scenario_set_version,scenario_id,phase,attacker_profile,attacker_job,target_profile,target_job,target_armor_class,family,damage_type,formula_or_routine,damage_on_hit,expected_damage_after_hit_rate,min,max,type_response,uncapped_total_multiplier,total_multiplier,technical_verdict,attacker_effective_stats,attacker_equipment_context,attacker_level_or_band,baseline_comparison,damage_spec_version,design_verdict,hit_count,hit_rate,hit_rate_assumption,mode_or_expected_value,open_proof_needs,player_signal_check,support_context,target_effective_stats,target_level_or_band,target_status_or_element_context
scenario-set-v0,stress-none-staff-vs-mail,stress,family-representative,White Mage,T-MAIL,Geomancer,mail,staff,crush,ma_wp,172,172,172,172,0.95,0.95,0.95,"conceptually viable, pending verified-baseline re-sim","{""hp"":416,""pa"":11,""ma"":13,""spd"":10,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,172,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":572,""pa"":13,""ma"":13,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-none-staff-vs-leather,stress,family-representative,White Mage,T-LEATHER,Archer,leather,staff,crush,ma_wp,182,182,182,182,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":416,""pa"":11,""ma"":13,""spd"":10,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,182,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-none-staff-vs-cloth,stress,family-representative,White Mage,T-CLOTH,Black Mage,cloth,staff,crush,ma_wp,182,182,182,182,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":416,""pa"":11,""ma"":13,""spd"":10,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,182,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-none-rod-vs-plate,stress,family-representative,Black Mage,T-PLATE,Knight,plate,rod,crush,ma_wp,206,206,206,206,1.15,1.15,1.15,"conceptually viable, pending verified-baseline re-sim","{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,206,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":624,""pa"":14,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-none-rod-vs-mail,stress,family-representative,Black Mage,T-MAIL,Geomancer,mail,rod,crush,ma_wp,171,171,171,171,0.95,0.95,0.95,"conceptually viable, pending verified-baseline re-sim","{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,171,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":572,""pa"":13,""ma"":13,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-none-rod-vs-leather,stress,family-representative,Black Mage,T-LEATHER,Archer,leather,rod,crush,ma_wp,180,180,180,180,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,180,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-none-rod-vs-cloth,stress,family-representative,Black Mage,T-CLOTH,Black Mage,cloth,rod,crush,ma_wp,180,180,180,180,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,180,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-none-pole-vs-plate,stress,family-representative,Mystic,T-PLATE,Knight,plate,pole,crush,ma_wp,209,209,209,209,1.15,1.15,1.15,"conceptually viable, pending verified-baseline re-sim","{""hp"":390,""pa"":6,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,209,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":624,""pa"":14,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-none-pole-vs-mail,stress,family-representative,Mystic,T-MAIL,Geomancer,mail,pole,crush,ma_wp,172,172,172,172,0.95,0.95,0.95,"conceptually viable, pending verified-baseline re-sim","{""hp"":390,""pa"":6,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,172,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":572,""pa"":13,""ma"":13,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-none-pole-vs-leather,stress,family-representative,Mystic,T-LEATHER,Archer,leather,pole,crush,ma_wp,182,182,182,182,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":390,""pa"":6,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,182,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-none-pole-vs-cloth,stress,family-representative,Mystic,T-CLOTH,Black Mage,cloth,pole,crush,ma_wp,182,182,182,182,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":390,""pa"":6,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,182,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-none-axe-vs-plate,stress,family-representative,Geomancer,T-PLATE,Knight,plate,axe,crush,rdm_pa_wp,161,161,23,299,1.15,1.15,1.15,"conceptually viable, pending verified-baseline re-sim","{""hp"":572,""pa"":13,""ma"":13,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,161,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":624,""pa"":14,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-none-axe-vs-mail,stress,family-representative,Geomancer,T-MAIL,Geomancer,mail,axe,crush,rdm_pa_wp,133,133,19,247,0.95,0.95,0.95,"conceptually viable, pending verified-baseline re-sim","{""hp"":572,""pa"":13,""ma"":13,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,133,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":572,""pa"":13,""ma"":13,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-none-axe-vs-leather,stress,family-representative,Geomancer,T-LEATHER,Archer,leather,axe,crush,rdm_pa_wp,140,140,20,260,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":572,""pa"":13,""ma"":13,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,140,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-none-axe-vs-cloth,stress,family-representative,Geomancer,T-CLOTH,Black Mage,cloth,axe,crush,rdm_pa_wp,140,140,20,260,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":572,""pa"":13,""ma"":13,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,140,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-none-flail-vs-plate,stress,family-representative,Squire,T-PLATE,Knight,plate,flail,crush,rdm_pa_wp,165,165,27,303,1.15,1.15,1.15,"conceptually viable, pending verified-baseline re-sim","{""hp"":520,""pa"":11,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,165,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":624,""pa"":14,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-none-flail-vs-mail,stress,family-representative,Squire,T-MAIL,Geomancer,mail,flail,crush,rdm_pa_wp,136,136,22,250,0.95,0.95,0.95,"conceptually viable, pending verified-baseline re-sim","{""hp"":520,""pa"":11,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,136,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":572,""pa"":13,""ma"":13,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-none-flail-vs-leather,stress,family-representative,Squire,T-LEATHER,Archer,leather,flail,crush,rdm_pa_wp,144,144,24,264,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":520,""pa"":11,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,144,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-none-flail-vs-cloth,stress,family-representative,Squire,T-CLOTH,Black Mage,cloth,flail,crush,rdm_pa_wp,144,144,24,264,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":520,""pa"":11,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,144,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-none-fists-vs-plate,stress,family-representative,Monk,T-PLATE,Knight,plate,fists,crush,br_pa_pa,172,172,172,172,1.15,1.15,1.15,"conceptually viable, pending verified-baseline re-sim","{""hp"":702,""pa"":15,""ma"":10,""spd"":10,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,172,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":624,""pa"":14,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-none-fists-vs-mail,stress,family-representative,Monk,T-MAIL,Geomancer,mail,fists,crush,br_pa_pa,145,145,145,145,0.9724999999999999,0.9724999999999999,0.9724999999999999,"conceptually viable, pending verified-baseline re-sim","{""hp"":702,""pa"":15,""ma"":10,""spd"":10,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,145,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":572,""pa"":13,""ma"":13,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-none-fists-vs-leather,stress,family-representative,Monk,T-LEATHER,Archer,leather,fists,crush,br_pa_pa,152,152,152,152,1.0150000000000001,1.0150000000000001,1.0150000000000001,"conceptually viable, pending verified-baseline re-sim","{""hp"":702,""pa"":15,""ma"":10,""spd"":10,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,152,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-none-fists-vs-cloth,stress,family-representative,Monk,T-CLOTH,Black Mage,cloth,fists,crush,br_pa_pa,152,152,152,152,1.0150000000000001,1.0150000000000001,1.0150000000000001,"conceptually viable, pending verified-baseline re-sim","{""hp"":702,""pa"":15,""ma"":10,""spd"":10,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,152,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-none-instrument-vs-plate,stress,family-representative,Bard,T-PLATE,Knight,plate,instrument,missile,pampa_wp,72,72,72,72,0.8,0.8,0.8,"conceptually viable, pending verified-baseline re-sim","{""hp"":286,""pa"":4,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,72,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":624,""pa"":14,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-none-instrument-vs-mail,stress,family-representative,Bard,T-MAIL,Geomancer,mail,instrument,missile,pampa_wp,99,99,99,99,1.1,1.1,1.1,"conceptually viable, pending verified-baseline re-sim","{""hp"":286,""pa"":4,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,99,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":572,""pa"":13,""ma"":13,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-none-instrument-vs-leather,stress,family-representative,Bard,T-LEATHER,Archer,leather,instrument,missile,pampa_wp,85,85,85,85,0.95,0.95,0.95,"conceptually viable, pending verified-baseline re-sim","{""hp"":286,""pa"":4,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,85,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-none-instrument-vs-cloth,stress,family-representative,Bard,T-CLOTH,Black Mage,cloth,instrument,missile,pampa_wp,90,90,90,90,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":286,""pa"":4,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,90,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-none-book-vs-plate,stress,family-representative,Mystic,T-PLATE,Knight,plate,book,crush,pampa_wp,172,172,172,172,1.15,1.15,1.15,"conceptually viable, pending verified-baseline re-sim","{""hp"":390,""pa"":6,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,172,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":624,""pa"":14,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-none-book-vs-mail,stress,family-representative,Mystic,T-MAIL,Geomancer,mail,book,crush,pampa_wp,142,142,142,142,0.95,0.95,0.95,"conceptually viable, pending verified-baseline re-sim","{""hp"":390,""pa"":6,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,142,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":572,""pa"":13,""ma"":13,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-none-book-vs-leather,stress,family-representative,Mystic,T-LEATHER,Archer,leather,book,crush,pampa_wp,150,150,150,150,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":390,""pa"":6,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,150,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
scenario-set-v0,stress-none-book-vs-cloth,stress,family-representative,Mystic,T-CLOTH,Black Mage,cloth,book,crush,pampa_wp,150,150,150,150,1.0,1.0,1.0,"conceptually viable, pending verified-baseline re-sim","{""hp"":390,""pa"":6,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2.1,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,150,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
