scenario_set_version,scenario_id,phase,attacker_profile,attacker_job,target_profile,target_job,target_armor_class,family,damage_type,formula_or_routine,damage_on_hit,expected_damage_after_hit_rate,min,max,type_response,uncapped_total_multiplier,total_multiplier,technical_verdict,attacker_effective_stats,attacker_equipment_context,attacker_level_or_band,baseline_comparison,damage_spec_version,design_verdict,hit_count,hit_rate,hit_rate_assumption,mode_or_expected_value,open_proof_needs,player_signal_check,support_context,target_effective_stats,target_level_or_band,target_status_or_element_context

scenario-set-v0,stress-none-staff-vs-leather,stress,family-representative,White Mage,T-LEATHER,Archer,leather,staff,crush,ma_wp,91,91,91,91,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":416,""pa"":11,""ma"":13,""spd"":10,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,91,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-none-staff-vs-cloth,stress,family-representative,White Mage,T-CLOTH,Black Mage,cloth,staff,crush,ma_wp,91,91,91,91,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":416,""pa"":11,""ma"":13,""spd"":10,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,91,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-none-rod-vs-plate,stress,family-representative,Black Mage,T-PLATE,Knight,plate,rod,crush,ma_wp,103,103,103,103,1.15,1.15,1.15,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,103,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":624,""pa"":14,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-none-rod-vs-mail,stress,family-representative,Black Mage,T-MAIL,Squire,mail,rod,crush,ma_wp,85,85,85,85,0.95,0.95,0.95,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,85,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":520,""pa"":11,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-none-rod-vs-leather,stress,family-representative,Black Mage,T-LEATHER,Archer,leather,rod,crush,ma_wp,90,90,90,90,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,90,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-none-rod-vs-cloth,stress,family-representative,Black Mage,T-CLOTH,Black Mage,cloth,rod,crush,ma_wp,90,90,90,90,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,90,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-none-pole-vs-plate,stress,family-representative,Mystic,T-PLATE,Knight,plate,pole,crush,ma_wp,257,257,257,257,1.15,1.15,1.15,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":390,""pa"":6,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,257,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":624,""pa"":14,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-none-pole-vs-mail,stress,family-representative,Mystic,T-MAIL,Squire,mail,pole,crush,ma_wp,212,212,212,212,0.95,0.95,0.95,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":390,""pa"":6,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,212,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":520,""pa"":11,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-none-pole-vs-leather,stress,family-representative,Mystic,T-LEATHER,Archer,leather,pole,crush,ma_wp,224,224,224,224,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":390,""pa"":6,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,224,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-none-pole-vs-cloth,stress,family-representative,Mystic,T-CLOTH,Black Mage,cloth,pole,crush,ma_wp,224,224,224,224,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":390,""pa"":6,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,224,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-none-axe-vs-plate,stress,family-representative,Geomancer,T-PLATE,Knight,plate,axe,crush,rdm_pa_wp,128,128,18,239,1.15,1.15,1.15,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":572,""pa"":13,""ma"":13,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,128,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":624,""pa"":14,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-none-axe-vs-mail,stress,family-representative,Geomancer,T-MAIL,Squire,mail,axe,crush,rdm_pa_wp,106,106,15,197,0.95,0.95,0.95,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":572,""pa"":13,""ma"":13,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,106,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":520,""pa"":11,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-none-axe-vs-leather,stress,family-representative,Geomancer,T-LEATHER,Archer,leather,axe,crush,rdm_pa_wp,112,112,16,208,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":572,""pa"":13,""ma"":13,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,112,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-none-axe-vs-cloth,stress,family-representative,Geomancer,T-CLOTH,Black Mage,cloth,axe,crush,rdm_pa_wp,112,112,16,208,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":572,""pa"":13,""ma"":13,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,112,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-none-flail-vs-plate,stress,family-representative,Squire,T-PLATE,Knight,plate,flail,crush,rdm_pa_wp,158,158,26,290,1.15,1.15,1.15,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":520,""pa"":11,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,158,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":624,""pa"":14,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-none-flail-vs-mail,stress,family-representative,Squire,T-MAIL,Squire,mail,flail,crush,rdm_pa_wp,131,131,21,240,0.95,0.95,0.95,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":520,""pa"":11,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,131,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":520,""pa"":11,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-none-flail-vs-leather,stress,family-representative,Squire,T-LEATHER,Archer,leather,flail,crush,rdm_pa_wp,138,138,23,253,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":520,""pa"":11,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,138,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-none-flail-vs-cloth,stress,family-representative,Squire,T-CLOTH,Black Mage,cloth,flail,crush,rdm_pa_wp,138,138,23,253,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":520,""pa"":11,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,138,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-none-fists-vs-plate,stress,family-representative,Monk,T-PLATE,Knight,plate,fists,crush,br_pa_pa,172,172,172,172,1.15,1.15,1.15,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":702,""pa"":15,""ma"":10,""spd"":10,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,172,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":624,""pa"":14,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-none-fists-vs-mail,stress,family-representative,Monk,T-MAIL,Squire,mail,fists,crush,br_pa_pa,145,145,145,145,0.9724999999999999,0.9724999999999999,0.9724999999999999,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":702,""pa"":15,""ma"":10,""spd"":10,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,145,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":520,""pa"":11,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-none-fists-vs-leather,stress,family-representative,Monk,T-LEATHER,Archer,leather,fists,crush,br_pa_pa,152,152,152,152,1.0150000000000001,1.0150000000000001,1.0150000000000001,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":702,""pa"":15,""ma"":10,""spd"":10,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,152,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-none-fists-vs-cloth,stress,family-representative,Monk,T-CLOTH,Black Mage,cloth,fists,crush,br_pa_pa,152,152,152,152,1.0150000000000001,1.0150000000000001,1.0150000000000001,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":702,""pa"":15,""ma"":10,""spd"":10,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,152,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-none-instrument-vs-plate,stress,family-representative,Bard,T-PLATE,Knight,plate,instrument,missile,pampa_wp,108,108,108,108,0.8,0.8,0.8,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":286,""pa"":4,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,108,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":624,""pa"":14,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-none-instrument-vs-mail,stress,family-representative,Bard,T-MAIL,Squire,mail,instrument,missile,pampa_wp,148,148,148,148,1.1,1.1,1.1,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":286,""pa"":4,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,148,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":520,""pa"":11,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-none-instrument-vs-leather,stress,family-representative,Bard,T-LEATHER,Archer,leather,instrument,missile,pampa_wp,128,128,128,128,0.95,0.95,0.95,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":286,""pa"":4,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,128,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-none-instrument-vs-cloth,stress,family-representative,Bard,T-CLOTH,Black Mage,cloth,instrument,missile,pampa_wp,135,135,135,135,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":286,""pa"":4,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,135,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-none-book-vs-plate,stress,family-representative,Mystic,T-PLATE,Knight,plate,book,crush,pampa_wp,126,126,126,126,1.15,1.15,1.15,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":390,""pa"":6,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,126,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":624,""pa"":14,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-none-book-vs-mail,stress,family-representative,Mystic,T-MAIL,Squire,mail,book,crush,pampa_wp,104,104,104,104,0.95,0.95,0.95,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":390,""pa"":6,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,104,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":520,""pa"":11,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-none-book-vs-leather,stress,family-representative,Mystic,T-LEATHER,Archer,leather,book,crush,pampa_wp,110,110,110,110,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":390,""pa"":6,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,110,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":520,""pa"":13,""ma"":10,""spd"":9,""brave"":70,""faith"":70}",stress,neutral

scenario-set-v0,stress-none-book-vs-cloth,stress,family-representative,Mystic,T-CLOTH,Black Mage,cloth,book,crush,pampa_wp,110,110,110,110,1.0,1.0,1.0,stress audit with verified IVC WP maxima; not accepted tuning,"{""hp"":390,""pa"":6,""ma"":14,""spd"":9,""brave"":70,""faith"":70}",WotL-fallback,stress,WotL-fallback / missing-weapon-baseline,sim-inputs-v0.2-verified-wpmax,pending scorecard,1,1.0,100% on-hit damage; accuracy not modeled in this sweep,110,work/baseline_weapons.csv and Windows 04 proof,pending review against 07,none,"{""hp"":390,""pa"":7,""ma"":18,""spd"":9,""brave"":70,""faith"":70}",stress,neutral
